userId,group,itemNo,responseNo,checked
920e98cfa305462ba5e0f8634bac0cb9,C,2,2,0
920e98cfa305462ba5e0f8634bac0cb9,C,2,3,0
920e98cfa305462ba5e0f8634bac0cb9,C,2,4,1
920e98cfa305462ba5e0f8634bac0cb9,C,2,5,0
920e98cfa305462ba5e0f8634bac0cb9,C,2,6,0
920e98cfa305462ba5e0f8634bac0cb9,C,4,1,0
920e98cfa305462ba5e0f8634bac0cb9,C,4,2,0
920e98cfa305462ba5e0f8634bac0cb9,C,4,3,0
920e98cfa305462ba5e0f8634bac0cb9,C,4,4,0
920e98cfa305462ba5e0f8634bac0cb9,C,4,5,0
920e98cfa305462ba5e0f8634bac0cb9,C,4,6,1
920e98cfa305462ba5e0f8634bac0cb9,C,6,1,0
920e98cfa305462ba5e0f8634bac0cb9,C,6,2,0
920e98cfa305462ba5e0f8634bac0cb9,C,6,3,1
920e98cfa305462ba5e0f8634bac0cb9,C,6,4,0
920e98cfa305462ba5e0f8634bac0cb9,C,6,5,0
920e98cfa305462ba5e0f8634bac0cb9,C,6,6,0
920e98cfa305462ba5e0f8634bac0cb9,C,7,1,0
920e98cfa305462ba5e0f8634bac0cb9,C,7,2,0
920e98cfa305462ba5e0f8634bac0cb9,C,7,3,0
920e98cfa305462ba5e0f8634bac0cb9,C,7,4,1
920e98cfa305462ba5e0f8634bac0cb9,C,7,5,0
920e98cfa305462ba5e0f8634bac0cb9,C,7,6,0
920e98cfa305462ba5e0f8634bac0cb9,C,5,1,0
920e98cfa305462ba5e0f8634bac0cb9,C,5,2,0
920e98cfa305462ba5e0f8634bac0cb9,C,5,3,0
920e98cfa305462ba5e0f8634bac0cb9,C,5,4,1
920e98cfa305462ba5e0f8634bac0cb9,C,5,5,0
920e98cfa305462ba5e0f8634bac0cb9,C,5,6,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,0,1,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,0,2,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,0,3,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,0,4,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,0,5,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,0,6,1
3dd57f1547184fc3a66dc5fa1a1901ce,C,1,1,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,1,2,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,1,3,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,1,4,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,1,5,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,1,6,1
3dd57f1547184fc3a66dc5fa1a1901ce,C,3,1,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,3,2,1
3dd57f1547184fc3a66dc5fa1a1901ce,C,3,3,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,3,4,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,3,5,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,3,6,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,2,1,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,2,2,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,2,3,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,2,4,1
3dd57f1547184fc3a66dc5fa1a1901ce,C,2,5,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,2,6,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,4,1,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,4,2,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,4,3,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,4,4,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,4,5,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,4,6,1
3dd57f1547184fc3a66dc5fa1a1901ce,C,7,1,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,7,2,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,7,3,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,7,4,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,7,5,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,7,6,1
3dd57f1547184fc3a66dc5fa1a1901ce,C,6,1,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,6,2,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,6,3,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,6,4,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,6,5,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,6,6,1
3dd57f1547184fc3a66dc5fa1a1901ce,C,5,1,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,5,2,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,5,3,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,5,4,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,5,5,0
3dd57f1547184fc3a66dc5fa1a1901ce,C,5,6,1
616eaf35beb245cd86a60183e4a79c6d,C,0,1,0
616eaf35beb245cd86a60183e4a79c6d,C,0,2,1
616eaf35beb245cd86a60183e4a79c6d,C,0,3,1
616eaf35beb245cd86a60183e4a79c6d,C,0,4,0
616eaf35beb245cd86a60183e4a79c6d,C,0,5,0
616eaf35beb245cd86a60183e4a79c6d,C,0,6,0
616eaf35beb245cd86a60183e4a79c6d,C,1,1,0
616eaf35beb245cd86a60183e4a79c6d,C,1,2,0
616eaf35beb245cd86a60183e4a79c6d,C,1,3,0
616eaf35beb245cd86a60183e4a79c6d,C,1,4,1
616eaf35beb245cd86a60183e4a79c6d,C,1,5,1
616eaf35beb245cd86a60183e4a79c6d,C,1,6,0
616eaf35beb245cd86a60183e4a79c6d,C,4,1,0
616eaf35beb245cd86a60183e4a79c6d,C,4,2,0
616eaf35beb245cd86a60183e4a79c6d,C,4,3,0
616eaf35beb245cd86a60183e4a79c6d,C,4,4,0
616eaf35beb245cd86a60183e4a79c6d,C,4,5,0
616eaf35beb245cd86a60183e4a79c6d,C,4,6,1
616eaf35beb245cd86a60183e4a79c6d,C,3,1,0
616eaf35beb245cd86a60183e4a79c6d,C,3,2,1
616eaf35beb245cd86a60183e4a79c6d,C,3,3,0
616eaf35beb245cd86a60183e4a79c6d,C,3,4,0
616eaf35beb245cd86a60183e4a79c6d,C,3,5,0
616eaf35beb245cd86a60183e4a79c6d,C,3,6,0
616eaf35beb245cd86a60183e4a79c6d,C,2,1,0
616eaf35beb245cd86a60183e4a79c6d,C,2,2,0
616eaf35beb245cd86a60183e4a79c6d,C,2,3,0
616eaf35beb245cd86a60183e4a79c6d,C,2,4,1
616eaf35beb245cd86a60183e4a79c6d,C,2,5,0
616eaf35beb245cd86a60183e4a79c6d,C,2,6,0
616eaf35beb245cd86a60183e4a79c6d,C,5,1,0
616eaf35beb245cd86a60183e4a79c6d,C,5,2,0
616eaf35beb245cd86a60183e4a79c6d,C,5,3,1
616eaf35beb245cd86a60183e4a79c6d,C,5,4,0
616eaf35beb245cd86a60183e4a79c6d,C,5,5,0
616eaf35beb245cd86a60183e4a79c6d,C,5,6,0
616eaf35beb245cd86a60183e4a79c6d,C,7,1,0
616eaf35beb245cd86a60183e4a79c6d,C,7,2,0
616eaf35beb245cd86a60183e4a79c6d,C,7,3,1
616eaf35beb245cd86a60183e4a79c6d,C,7,4,0
616eaf35beb245cd86a60183e4a79c6d,C,7,5,0
616eaf35beb245cd86a60183e4a79c6d,C,7,6,0
616eaf35beb245cd86a60183e4a79c6d,C,6,1,0
616eaf35beb245cd86a60183e4a79c6d,C,6,2,0
616eaf35beb245cd86a60183e4a79c6d,C,6,3,0
616eaf35beb245cd86a60183e4a79c6d,C,6,4,1
616eaf35beb245cd86a60183e4a79c6d,C,6,5,0
616eaf35beb245cd86a60183e4a79c6d,C,6,6,0
509ad822fea142c3bda5e8d2c32dc3bf,C,0,1,0
509ad822fea142c3bda5e8d2c32dc3bf,C,0,2,0
509ad822fea142c3bda5e8d2c32dc3bf,C,0,3,0
509ad822fea142c3bda5e8d2c32dc3bf,C,0,4,0
509ad822fea142c3bda5e8d2c32dc3bf,C,0,5,0
509ad822fea142c3bda5e8d2c32dc3bf,C,0,6,1
509ad822fea142c3bda5e8d2c32dc3bf,C,1,1,0
509ad822fea142c3bda5e8d2c32dc3bf,C,1,2,0
509ad822fea142c3bda5e8d2c32dc3bf,C,1,3,0
509ad822fea142c3bda5e8d2c32dc3bf,C,1,4,0
509ad822fea142c3bda5e8d2c32dc3bf,C,1,5,0
509ad822fea142c3bda5e8d2c32dc3bf,C,1,6,1
509ad822fea142c3bda5e8d2c32dc3bf,C,2,1,0
509ad822fea142c3bda5e8d2c32dc3bf,C,2,2,0
509ad822fea142c3bda5e8d2c32dc3bf,C,2,3,0
509ad822fea142c3bda5e8d2c32dc3bf,C,2,4,0
509ad822fea142c3bda5e8d2c32dc3bf,C,2,5,1
509ad822fea142c3bda5e8d2c32dc3bf,C,2,6,0
509ad822fea142c3bda5e8d2c32dc3bf,C,3,1,1
509ad822fea142c3bda5e8d2c32dc3bf,C,3,2,0
509ad822fea142c3bda5e8d2c32dc3bf,C,3,3,0
509ad822fea142c3bda5e8d2c32dc3bf,C,3,4,0
509ad822fea142c3bda5e8d2c32dc3bf,C,3,5,0
509ad822fea142c3bda5e8d2c32dc3bf,C,3,6,0
509ad822fea142c3bda5e8d2c32dc3bf,C,4,1,0
509ad822fea142c3bda5e8d2c32dc3bf,C,4,2,0
509ad822fea142c3bda5e8d2c32dc3bf,C,4,3,0
509ad822fea142c3bda5e8d2c32dc3bf,C,4,4,0
509ad822fea142c3bda5e8d2c32dc3bf,C,4,5,0
509ad822fea142c3bda5e8d2c32dc3bf,C,4,6,1
509ad822fea142c3bda5e8d2c32dc3bf,C,5,1,0
509ad822fea142c3bda5e8d2c32dc3bf,C,5,2,0
509ad822fea142c3bda5e8d2c32dc3bf,C,5,3,0
509ad822fea142c3bda5e8d2c32dc3bf,C,5,4,0
509ad822fea142c3bda5e8d2c32dc3bf,C,5,5,0
509ad822fea142c3bda5e8d2c32dc3bf,C,5,6,1
509ad822fea142c3bda5e8d2c32dc3bf,C,7,1,0
509ad822fea142c3bda5e8d2c32dc3bf,C,7,2,1
509ad822fea142c3bda5e8d2c32dc3bf,C,7,3,0
509ad822fea142c3bda5e8d2c32dc3bf,C,7,4,0
509ad822fea142c3bda5e8d2c32dc3bf,C,7,5,0
509ad822fea142c3bda5e8d2c32dc3bf,C,7,6,0
509ad822fea142c3bda5e8d2c32dc3bf,C,6,1,0
509ad822fea142c3bda5e8d2c32dc3bf,C,6,2,0
509ad822fea142c3bda5e8d2c32dc3bf,C,6,3,0
509ad822fea142c3bda5e8d2c32dc3bf,C,6,4,1
509ad822fea142c3bda5e8d2c32dc3bf,C,6,5,0
509ad822fea142c3bda5e8d2c32dc3bf,C,6,6,0
9a4580a886ad4760b070874f1d1dbe8b,C,0,1,1
9a4580a886ad4760b070874f1d1dbe8b,C,0,2,1
9a4580a886ad4760b070874f1d1dbe8b,C,0,3,1
9a4580a886ad4760b070874f1d1dbe8b,C,0,4,1
9a4580a886ad4760b070874f1d1dbe8b,C,0,5,1
9a4580a886ad4760b070874f1d1dbe8b,C,0,6,0
9a4580a886ad4760b070874f1d1dbe8b,C,1,1,0
9a4580a886ad4760b070874f1d1dbe8b,C,1,2,0
9a4580a886ad4760b070874f1d1dbe8b,C,1,3,0
9a4580a886ad4760b070874f1d1dbe8b,C,1,4,0
9a4580a886ad4760b070874f1d1dbe8b,C,1,5,0
9a4580a886ad4760b070874f1d1dbe8b,C,1,6,1
9a4580a886ad4760b070874f1d1dbe8b,C,3,1,0
9a4580a886ad4760b070874f1d1dbe8b,C,3,2,1
9a4580a886ad4760b070874f1d1dbe8b,C,3,3,0
9a4580a886ad4760b070874f1d1dbe8b,C,3,4,0
9a4580a886ad4760b070874f1d1dbe8b,C,3,5,0
9a4580a886ad4760b070874f1d1dbe8b,C,3,6,0
9a4580a886ad4760b070874f1d1dbe8b,C,2,1,0
9a4580a886ad4760b070874f1d1dbe8b,C,2,2,0
9a4580a886ad4760b070874f1d1dbe8b,C,2,3,0
9a4580a886ad4760b070874f1d1dbe8b,C,2,4,1
9a4580a886ad4760b070874f1d1dbe8b,C,2,5,0
9a4580a886ad4760b070874f1d1dbe8b,C,2,6,0
9a4580a886ad4760b070874f1d1dbe8b,C,4,1,0
9a4580a886ad4760b070874f1d1dbe8b,C,4,2,0
9a4580a886ad4760b070874f1d1dbe8b,C,4,3,0
9a4580a886ad4760b070874f1d1dbe8b,C,4,4,0
9a4580a886ad4760b070874f1d1dbe8b,C,4,5,0
9a4580a886ad4760b070874f1d1dbe8b,C,4,6,1
9a4580a886ad4760b070874f1d1dbe8b,C,7,1,0
9a4580a886ad4760b070874f1d1dbe8b,C,7,2,0
9a4580a886ad4760b070874f1d1dbe8b,C,7,3,1
9a4580a886ad4760b070874f1d1dbe8b,C,7,4,0
9a4580a886ad4760b070874f1d1dbe8b,C,7,5,0
9a4580a886ad4760b070874f1d1dbe8b,C,7,6,0
9a4580a886ad4760b070874f1d1dbe8b,C,5,1,0
9a4580a886ad4760b070874f1d1dbe8b,C,5,2,0
9a4580a886ad4760b070874f1d1dbe8b,C,5,3,1
9a4580a886ad4760b070874f1d1dbe8b,C,5,4,0
9a4580a886ad4760b070874f1d1dbe8b,C,5,5,0
9a4580a886ad4760b070874f1d1dbe8b,C,5,6,0
9a4580a886ad4760b070874f1d1dbe8b,C,6,1,0
9a4580a886ad4760b070874f1d1dbe8b,C,6,2,0
9a4580a886ad4760b070874f1d1dbe8b,C,6,3,0
9a4580a886ad4760b070874f1d1dbe8b,C,6,4,1
9a4580a886ad4760b070874f1d1dbe8b,C,6,5,0
9a4580a886ad4760b070874f1d1dbe8b,C,6,6,0
00893a61e1ba43da9aa0df4f6e20245f,C,0,1,0
00893a61e1ba43da9aa0df4f6e20245f,C,0,2,0
00893a61e1ba43da9aa0df4f6e20245f,C,0,3,1
00893a61e1ba43da9aa0df4f6e20245f,C,0,4,0
00893a61e1ba43da9aa0df4f6e20245f,C,0,5,0
00893a61e1ba43da9aa0df4f6e20245f,C,0,6,0
00893a61e1ba43da9aa0df4f6e20245f,C,1,1,0
00893a61e1ba43da9aa0df4f6e20245f,C,1,2,0
00893a61e1ba43da9aa0df4f6e20245f,C,1,3,0
00893a61e1ba43da9aa0df4f6e20245f,C,1,4,1
00893a61e1ba43da9aa0df4f6e20245f,C,1,5,0
00893a61e1ba43da9aa0df4f6e20245f,C,1,6,0
00893a61e1ba43da9aa0df4f6e20245f,C,2,1,0
00893a61e1ba43da9aa0df4f6e20245f,C,2,2,0
00893a61e1ba43da9aa0df4f6e20245f,C,2,3,0
00893a61e1ba43da9aa0df4f6e20245f,C,2,4,1
00893a61e1ba43da9aa0df4f6e20245f,C,2,5,0
00893a61e1ba43da9aa0df4f6e20245f,C,2,6,0
00893a61e1ba43da9aa0df4f6e20245f,C,3,1,0
00893a61e1ba43da9aa0df4f6e20245f,C,3,2,1
00893a61e1ba43da9aa0df4f6e20245f,C,3,3,0
00893a61e1ba43da9aa0df4f6e20245f,C,3,4,0
00893a61e1ba43da9aa0df4f6e20245f,C,3,5,0
00893a61e1ba43da9aa0df4f6e20245f,C,3,6,0
00893a61e1ba43da9aa0df4f6e20245f,C,4,1,0
00893a61e1ba43da9aa0df4f6e20245f,C,4,2,0
00893a61e1ba43da9aa0df4f6e20245f,C,4,3,0
00893a61e1ba43da9aa0df4f6e20245f,C,4,4,0
00893a61e1ba43da9aa0df4f6e20245f,C,4,5,0
00893a61e1ba43da9aa0df4f6e20245f,C,4,6,1
00893a61e1ba43da9aa0df4f6e20245f,C,5,1,0
00893a61e1ba43da9aa0df4f6e20245f,C,5,2,0
00893a61e1ba43da9aa0df4f6e20245f,C,5,3,0
00893a61e1ba43da9aa0df4f6e20245f,C,5,4,0
00893a61e1ba43da9aa0df4f6e20245f,C,5,5,0
00893a61e1ba43da9aa0df4f6e20245f,C,5,6,1
00893a61e1ba43da9aa0df4f6e20245f,C,6,1,0
00893a61e1ba43da9aa0df4f6e20245f,C,6,2,0
00893a61e1ba43da9aa0df4f6e20245f,C,6,3,0
00893a61e1ba43da9aa0df4f6e20245f,C,6,4,1
00893a61e1ba43da9aa0df4f6e20245f,C,6,5,0
00893a61e1ba43da9aa0df4f6e20245f,C,6,6,0
00893a61e1ba43da9aa0df4f6e20245f,C,7,1,0
00893a61e1ba43da9aa0df4f6e20245f,C,7,2,0
00893a61e1ba43da9aa0df4f6e20245f,C,7,3,1
00893a61e1ba43da9aa0df4f6e20245f,C,7,4,0
00893a61e1ba43da9aa0df4f6e20245f,C,7,5,0
00893a61e1ba43da9aa0df4f6e20245f,C,7,6,0
21b70c5ab40845fd9aab55de1db54de2,C,0,1,0
21b70c5ab40845fd9aab55de1db54de2,C,0,2,0
21b70c5ab40845fd9aab55de1db54de2,C,0,3,1
21b70c5ab40845fd9aab55de1db54de2,C,0,4,0
21b70c5ab40845fd9aab55de1db54de2,C,0,5,1
21b70c5ab40845fd9aab55de1db54de2,C,0,6,0
21b70c5ab40845fd9aab55de1db54de2,C,1,1,1
21b70c5ab40845fd9aab55de1db54de2,C,1,2,0
21b70c5ab40845fd9aab55de1db54de2,C,1,3,1
21b70c5ab40845fd9aab55de1db54de2,C,1,4,0
21b70c5ab40845fd9aab55de1db54de2,C,1,5,1
21b70c5ab40845fd9aab55de1db54de2,C,1,6,0
21b70c5ab40845fd9aab55de1db54de2,C,2,1,0
21b70c5ab40845fd9aab55de1db54de2,C,2,2,0
21b70c5ab40845fd9aab55de1db54de2,C,2,3,0
21b70c5ab40845fd9aab55de1db54de2,C,2,4,1
21b70c5ab40845fd9aab55de1db54de2,C,2,5,0
21b70c5ab40845fd9aab55de1db54de2,C,2,6,0
21b70c5ab40845fd9aab55de1db54de2,C,3,1,0
21b70c5ab40845fd9aab55de1db54de2,C,3,2,1
21b70c5ab40845fd9aab55de1db54de2,C,3,3,0
21b70c5ab40845fd9aab55de1db54de2,C,3,4,0
21b70c5ab40845fd9aab55de1db54de2,C,3,5,0
21b70c5ab40845fd9aab55de1db54de2,C,3,6,0
21b70c5ab40845fd9aab55de1db54de2,C,4,1,0
21b70c5ab40845fd9aab55de1db54de2,C,4,2,0
21b70c5ab40845fd9aab55de1db54de2,C,4,3,0
21b70c5ab40845fd9aab55de1db54de2,C,4,4,0
21b70c5ab40845fd9aab55de1db54de2,C,4,5,0
21b70c5ab40845fd9aab55de1db54de2,C,4,6,1
21b70c5ab40845fd9aab55de1db54de2,C,5,1,0
21b70c5ab40845fd9aab55de1db54de2,C,5,2,0
21b70c5ab40845fd9aab55de1db54de2,C,5,3,1
21b70c5ab40845fd9aab55de1db54de2,C,5,4,0
21b70c5ab40845fd9aab55de1db54de2,C,5,5,0
21b70c5ab40845fd9aab55de1db54de2,C,5,6,0
21b70c5ab40845fd9aab55de1db54de2,C,6,1,0
21b70c5ab40845fd9aab55de1db54de2,C,6,2,0
21b70c5ab40845fd9aab55de1db54de2,C,6,3,0
21b70c5ab40845fd9aab55de1db54de2,C,6,4,1
21b70c5ab40845fd9aab55de1db54de2,C,6,5,0
21b70c5ab40845fd9aab55de1db54de2,C,6,6,0
21b70c5ab40845fd9aab55de1db54de2,C,7,1,0
21b70c5ab40845fd9aab55de1db54de2,C,7,2,0
21b70c5ab40845fd9aab55de1db54de2,C,7,3,0
21b70c5ab40845fd9aab55de1db54de2,C,7,4,1
21b70c5ab40845fd9aab55de1db54de2,C,7,5,0
21b70c5ab40845fd9aab55de1db54de2,C,7,6,0
78980661a4454a808324109af5627dd7,C,0,1,0
78980661a4454a808324109af5627dd7,C,0,2,0
78980661a4454a808324109af5627dd7,C,0,3,0
78980661a4454a808324109af5627dd7,C,0,4,0
78980661a4454a808324109af5627dd7,C,0,5,1
78980661a4454a808324109af5627dd7,C,0,6,0
78980661a4454a808324109af5627dd7,C,1,1,0
78980661a4454a808324109af5627dd7,C,1,2,0
78980661a4454a808324109af5627dd7,C,1,3,0
78980661a4454a808324109af5627dd7,C,1,4,1
78980661a4454a808324109af5627dd7,C,1,5,0
78980661a4454a808324109af5627dd7,C,1,6,0
78980661a4454a808324109af5627dd7,C,2,1,0
78980661a4454a808324109af5627dd7,C,2,2,0
78980661a4454a808324109af5627dd7,C,2,3,0
78980661a4454a808324109af5627dd7,C,2,4,1
78980661a4454a808324109af5627dd7,C,2,5,0
78980661a4454a808324109af5627dd7,C,2,6,0
78980661a4454a808324109af5627dd7,C,3,1,0
78980661a4454a808324109af5627dd7,C,3,2,1
78980661a4454a808324109af5627dd7,C,3,3,0
78980661a4454a808324109af5627dd7,C,3,4,0
78980661a4454a808324109af5627dd7,C,3,5,0
78980661a4454a808324109af5627dd7,C,3,6,0
78980661a4454a808324109af5627dd7,C,4,1,0
78980661a4454a808324109af5627dd7,C,4,2,0
78980661a4454a808324109af5627dd7,C,4,3,0
78980661a4454a808324109af5627dd7,C,4,4,0
78980661a4454a808324109af5627dd7,C,4,5,0
78980661a4454a808324109af5627dd7,C,4,6,1
78980661a4454a808324109af5627dd7,C,5,1,0
78980661a4454a808324109af5627dd7,C,5,2,1
78980661a4454a808324109af5627dd7,C,5,3,0
78980661a4454a808324109af5627dd7,C,5,4,0
78980661a4454a808324109af5627dd7,C,5,5,0
78980661a4454a808324109af5627dd7,C,5,6,0
78980661a4454a808324109af5627dd7,C,6,1,0
78980661a4454a808324109af5627dd7,C,6,2,0
78980661a4454a808324109af5627dd7,C,6,3,1
78980661a4454a808324109af5627dd7,C,6,4,0
78980661a4454a808324109af5627dd7,C,6,5,0
78980661a4454a808324109af5627dd7,C,6,6,0
78980661a4454a808324109af5627dd7,C,7,1,0
78980661a4454a808324109af5627dd7,C,7,2,0
78980661a4454a808324109af5627dd7,C,7,3,0
78980661a4454a808324109af5627dd7,C,7,4,1
78980661a4454a808324109af5627dd7,C,7,5,0
78980661a4454a808324109af5627dd7,C,7,6,0
a5000e45af714772bbc4f6da7c00d903,C,0,1,0
a5000e45af714772bbc4f6da7c00d903,C,0,2,0
a5000e45af714772bbc4f6da7c00d903,C,0,3,0
a5000e45af714772bbc4f6da7c00d903,C,0,4,0
a5000e45af714772bbc4f6da7c00d903,C,0,5,0
a5000e45af714772bbc4f6da7c00d903,C,0,6,1
a5000e45af714772bbc4f6da7c00d903,C,1,1,0
a5000e45af714772bbc4f6da7c00d903,C,1,2,0
a5000e45af714772bbc4f6da7c00d903,C,1,3,0
a5000e45af714772bbc4f6da7c00d903,C,1,4,0
a5000e45af714772bbc4f6da7c00d903,C,1,5,0
a5000e45af714772bbc4f6da7c00d903,C,1,6,1
a5000e45af714772bbc4f6da7c00d903,C,2,1,0
a5000e45af714772bbc4f6da7c00d903,C,2,2,0
a5000e45af714772bbc4f6da7c00d903,C,2,3,0
a5000e45af714772bbc4f6da7c00d903,C,2,4,1
a5000e45af714772bbc4f6da7c00d903,C,2,5,0
a5000e45af714772bbc4f6da7c00d903,C,2,6,0
a5000e45af714772bbc4f6da7c00d903,C,3,1,0
a5000e45af714772bbc4f6da7c00d903,C,3,2,1
a5000e45af714772bbc4f6da7c00d903,C,3,3,0
a5000e45af714772bbc4f6da7c00d903,C,3,4,0
a5000e45af714772bbc4f6da7c00d903,C,3,5,0
a5000e45af714772bbc4f6da7c00d903,C,3,6,0
a5000e45af714772bbc4f6da7c00d903,C,4,1,0
a5000e45af714772bbc4f6da7c00d903,C,4,2,0
a5000e45af714772bbc4f6da7c00d903,C,4,3,0
a5000e45af714772bbc4f6da7c00d903,C,4,4,0
a5000e45af714772bbc4f6da7c00d903,C,4,5,0
a5000e45af714772bbc4f6da7c00d903,C,4,6,1
a5000e45af714772bbc4f6da7c00d903,C,5,1,0
a5000e45af714772bbc4f6da7c00d903,C,5,2,0
a5000e45af714772bbc4f6da7c00d903,C,5,3,0
a5000e45af714772bbc4f6da7c00d903,C,5,4,0
a5000e45af714772bbc4f6da7c00d903,C,5,5,1
a5000e45af714772bbc4f6da7c00d903,C,5,6,0
a5000e45af714772bbc4f6da7c00d903,C,6,1,0
a5000e45af714772bbc4f6da7c00d903,C,6,2,1
a5000e45af714772bbc4f6da7c00d903,C,6,3,0
a5000e45af714772bbc4f6da7c00d903,C,6,4,0
a5000e45af714772bbc4f6da7c00d903,C,6,5,0
a5000e45af714772bbc4f6da7c00d903,C,6,6,0
a5000e45af714772bbc4f6da7c00d903,C,7,1,0
a5000e45af714772bbc4f6da7c00d903,C,7,2,0
a5000e45af714772bbc4f6da7c00d903,C,7,3,0
a5000e45af714772bbc4f6da7c00d903,C,7,4,0
a5000e45af714772bbc4f6da7c00d903,C,7,5,0
a5000e45af714772bbc4f6da7c00d903,C,7,6,1
79648c2b7f8549a9a0f0c484f150fe34,C,0,1,0
79648c2b7f8549a9a0f0c484f150fe34,C,0,2,0
79648c2b7f8549a9a0f0c484f150fe34,C,0,3,1
79648c2b7f8549a9a0f0c484f150fe34,C,0,4,0
79648c2b7f8549a9a0f0c484f150fe34,C,0,5,1
79648c2b7f8549a9a0f0c484f150fe34,C,0,6,0
79648c2b7f8549a9a0f0c484f150fe34,C,1,1,1
79648c2b7f8549a9a0f0c484f150fe34,C,1,2,1
79648c2b7f8549a9a0f0c484f150fe34,C,1,3,0
79648c2b7f8549a9a0f0c484f150fe34,C,1,4,1
79648c2b7f8549a9a0f0c484f150fe34,C,1,5,0
79648c2b7f8549a9a0f0c484f150fe34,C,1,6,0
79648c2b7f8549a9a0f0c484f150fe34,C,3,1,0
79648c2b7f8549a9a0f0c484f150fe34,C,3,2,1
79648c2b7f8549a9a0f0c484f150fe34,C,3,3,0
79648c2b7f8549a9a0f0c484f150fe34,C,3,4,0
79648c2b7f8549a9a0f0c484f150fe34,C,3,5,0
79648c2b7f8549a9a0f0c484f150fe34,C,3,6,0
79648c2b7f8549a9a0f0c484f150fe34,C,2,1,0
79648c2b7f8549a9a0f0c484f150fe34,C,2,2,0
79648c2b7f8549a9a0f0c484f150fe34,C,2,3,0
79648c2b7f8549a9a0f0c484f150fe34,C,2,4,0
79648c2b7f8549a9a0f0c484f150fe34,C,2,5,1
79648c2b7f8549a9a0f0c484f150fe34,C,2,6,0
79648c2b7f8549a9a0f0c484f150fe34,C,4,1,0
79648c2b7f8549a9a0f0c484f150fe34,C,4,2,0
79648c2b7f8549a9a0f0c484f150fe34,C,4,3,0
79648c2b7f8549a9a0f0c484f150fe34,C,4,4,0
79648c2b7f8549a9a0f0c484f150fe34,C,4,5,0
79648c2b7f8549a9a0f0c484f150fe34,C,4,6,1
79648c2b7f8549a9a0f0c484f150fe34,C,5,1,0
79648c2b7f8549a9a0f0c484f150fe34,C,5,2,0
79648c2b7f8549a9a0f0c484f150fe34,C,5,3,1
79648c2b7f8549a9a0f0c484f150fe34,C,5,4,0
79648c2b7f8549a9a0f0c484f150fe34,C,5,5,0
79648c2b7f8549a9a0f0c484f150fe34,C,5,6,0
79648c2b7f8549a9a0f0c484f150fe34,C,6,1,0
79648c2b7f8549a9a0f0c484f150fe34,C,6,2,1
79648c2b7f8549a9a0f0c484f150fe34,C,6,3,0
79648c2b7f8549a9a0f0c484f150fe34,C,6,4,0
79648c2b7f8549a9a0f0c484f150fe34,C,6,5,0
79648c2b7f8549a9a0f0c484f150fe34,C,6,6,0
79648c2b7f8549a9a0f0c484f150fe34,C,7,1,0
79648c2b7f8549a9a0f0c484f150fe34,C,7,2,1
79648c2b7f8549a9a0f0c484f150fe34,C,7,3,0
79648c2b7f8549a9a0f0c484f150fe34,C,7,4,0
79648c2b7f8549a9a0f0c484f150fe34,C,7,5,0
79648c2b7f8549a9a0f0c484f150fe34,C,7,6,0
